timestamp,open,high,low,close,volume,atr_short,atr_long,equity,realized_pnl,unrealized_pnl,flatten_ratio,num_open_positions,lowrider_state
2025-11-19 20:08:00+00:00,1.15241,1.15248,1.15241,1.15245,97.0,7.100131321724818e-05,0.00010747543416140073,0.0,0.0,0.0,,0,idle
2025-11-19 20:09:00+00:00,1.15245,1.15248,1.15243,1.15247,72.0,6.050065660867685e-05,0.0001033700460070225,0.0,0.0,0.0,,0,idle
2025-11-19 20:10:00+00:00,1.15247,1.15256,1.15245,1.1525,86.0,8.525032830447669e-05,0.00010384361414939779,0.0,0.0,0.0,,0,idle
2025-11-19 20:11:00+00:00,1.1525,1.15258,1.15249,1.15253,78.0,8.76251641523111e-05,0.00010285478456730834,0.0,0.0,0.0,,0,idle
2025-11-19 20:12:00+00:00,1.15253,1.15265,1.15252,1.15253,81.0,0.00010881258207624831,0.00010479372852679957,0.0,0.0,0.0,,0,idle
2025-11-19 20:13:00+00:00,1.15253,1.1527,1.15252,1.15269,84.0,0.00014440629103826968,0.00011016560506062038,0.0,0.0,0.0,,0,idle
2025-11-19 20:14:00+00:00,1.15269,1.15273,1.15266,1.15272,60.0,0.00010720314551925311,0.00010729663327059297,0.0,0.0,0.0,,0,idle
2025-11-19 20:15:00+00:00,1.15272,1.15277,1.15266,1.15277,78.0,0.00010860157275976483,0.0001074897308941418,0.0,0.0,0.0,,0,idle
2025-11-19 20:16:00+00:00,1.15278,1.15278,1.15272,1.15277,33.0,8.430078637996793e-05,0.00010409760725885818,0.0,0.0,0.0,,0,idle
2025-11-19 20:17:00+00:00,1.15279,1.1528,1.1527,1.15278,87.0,9.215039319008947e-05,0.00010380492102609767,0.0,0.0,0.0,,0,idle
2025-11-19 20:18:00+00:00,1.15277,1.15282,1.15274,1.1528,91.0,8.607519659508474e-05,0.00010210456952423926,0.0,0.0,0.0,,0,idle
2025-11-19 20:19:00+00:00,1.15281,1.15282,1.15277,1.1528,61.0,6.803759829759513e-05,9.838281455822971e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:20:00+00:00,1.15281,1.15282,1.15274,1.15277,56.0,7.401879914883757e-05,9.706975637550474e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:21:00+00:00,1.15275,1.15276,1.15261,1.15262,69.0,0.00011700939957449879,0.00010156477377726585,0.0,0.0,0.0,,0,idle
2025-11-19 20:22:00+00:00,1.15263,1.15265,1.15257,1.1526,60.0,9.85046997872894e-05,0.00010002443279318114,0.0,0.0,0.0,,0,idle
2025-11-19 20:23:00+00:00,1.1526,1.15267,1.15258,1.15263,55.0,9.425234989382847e-05,9.930840187940874e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:24:00+00:00,1.15265,1.15268,1.15263,1.15267,70.0,7.2126174946967e-05,9.578637317374423e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:25:00+00:00,1.15268,1.15284,1.15266,1.15276,81.0,0.00012606308747362902,0.0001018016322327833,0.0,0.0,0.0,,0,idle
2025-11-19 20:26:00+00:00,1.15276,1.15282,1.15273,1.15282,60.0,0.00010803154373688727,0.00010095865850188059,0.0,0.0,0.0,,0,idle
2025-11-19 20:27:00+00:00,1.15281,1.15284,1.1528,1.15284,42.0,7.401577186857466e-05,9.660446860890783e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:28:00+00:00,1.15283,1.15288,1.1528,1.15283,72.0,7.700788593432734e-05,9.54184351368487e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:29:00+00:00,1.15283,1.15283,1.1527,1.15271,76.0,0.00010350394296725643,9.788854691280132e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:30:00+00:00,1.15271,1.15272,1.15262,1.15263,55.0,0.00010175197148373373,9.803936499047345e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:31:00+00:00,1.15264,1.15267,1.15262,1.15267,92.0,7.587598574203065e-05,9.460798177689159e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:32:00+00:00,1.15266,1.15269,1.15261,1.15262,70.0,7.793799287116634e-05,9.356455450713521e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:33:00+00:00,1.15263,1.15265,1.15261,1.15264,55.0,5.8968996435714195e-05,8.973851489950141e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:34:00+00:00,1.15265,1.15273,1.15263,1.15272,85.0,7.948449821796261e-05,9.047147812098067e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:35:00+00:00,1.15272,1.15275,1.15269,1.1527,66.0,6.974224910906681e-05,8.829494396949427e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:36:00+00:00,1.15271,1.15271,1.15262,1.15267,62.0,7.987112455460617e-05,8.841673368596936e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:37:00+00:00,1.15267,1.15268,1.15258,1.15262,58.0,8.99355622774086e-05,8.924410985127234e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:38:00+00:00,1.15262,1.15274,1.15262,1.15271,86.0,0.00010496778113887533,9.144095914763446e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:39:00+00:00,1.15272,1.15274,1.15267,1.1527,101.0,8.748389056955594e-05,8.990946206567748e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:40:00+00:00,1.15269,1.15279,1.15267,1.15278,91.0,0.00010374194528483798,9.205878620385195e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:41:00+00:00,1.15278,1.1528,1.15271,1.15272,62.0,9.687097264260277e-05,9.19117300464602e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:42:00+00:00,1.15272,1.15278,1.15272,1.15278,52.0,7.84354863213869e-05,8.963232075743954e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:43:00+00:00,1.15278,1.15281,1.15269,1.15274,53.0,9.921774316075346e-05,9.180144070334529e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:44:00+00:00,1.15273,1.15281,1.15273,1.1528,55.0,8.960887158041673e-05,9.095848065311206e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:45:00+00:00,1.1528,1.1528,1.15264,1.15265,62.0,0.00012480443579028836,9.589001774932976e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:46:00+00:00,1.15265,1.15265,1.15261,1.15263,55.0,8.24022178952752e-05,9.189787362439635e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:47:00+00:00,1.15263,1.15269,1.15263,1.15267,54.0,7.120110894772311e-05,8.961945407980884e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:48:00+00:00,1.15267,1.15268,1.15267,1.15268,40.0,4.0600554473894314e-05,8.393235021697003e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:49:00+00:00,1.15268,1.15269,1.15263,1.15263,47.0,5.030027723703267e-05,8.222289663005582e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:50:00+00:00,1.15263,1.15264,1.15254,1.15257,80.0,7.515013861873288e-05,8.34926897279399e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:51:00+00:00,1.15258,1.15263,1.15257,1.15262,68.0,6.757506930945195e-05,8.18146404616707e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:52:00+00:00,1.15262,1.15268,1.15261,1.15268,58.0,6.878753465484425e-05,8.097073757156827e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:53:00+00:00,1.15268,1.15275,1.15268,1.15274,46.0,6.939376732754039e-05,8.018711345933029e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:54:00+00:00,1.15274,1.15275,1.15267,1.1527,88.0,7.469688366381019e-05,8.017374821224099e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:55:00+00:00,1.15271,1.15283,1.15271,1.15279,72.0,0.00010234844183188684,8.373276619707831e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:56:00+00:00,1.15278,1.15281,1.15273,1.15277,65.0,9.117422091598341e-05,8.346614004014986e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:57:00+00:00,1.15277,1.15277,1.15259,1.15261,64.0,0.0001355871104581372,9.036141575158852e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:58:00+00:00,1.15261,1.1527,1.15261,1.1527,89.0,0.00011279355522925239,9.033560034078702e-05,0.0,0.0,0.0,,0,idle
2025-11-19 20:59:00+00:00,1.1527,1.1527,1.15263,1.15263,71.0,9.139677761474446e-05,8.888305745931913e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:00:00+00:00,1.15263,1.15263,1.15256,1.15256,63.0,8.06983888074905e-05,8.753426764081324e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:01:00+00:00,1.15256,1.15256,1.15247,1.15251,59.0,8.534919440381801e-05,8.771039138076555e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:02:00+00:00,1.15252,1.15256,1.15249,1.15256,58.0,7.767459720202727e-05,8.644536342501349e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:03:00+00:00,1.15256,1.15261,1.15256,1.15259,29.0,6.383729860106639e-05,8.384212318037721e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:04:00+00:00,1.15259,1.15259,1.15253,1.15254,36.0,6.191864930061871e-05,8.213911438179106e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:05:00+00:00,1.15254,1.15263,1.1525,1.1525,37.0,9.595932465040211e-05,8.555774906881924e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:06:00+00:00,1.1525,1.15262,1.1525,1.15259,54.0,0.00010797966232526106,8.801790984962643e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:07:00+00:00,1.1526,1.15267,1.1526,1.15262,37.0,9.398983116267053e-05,8.744520200323026e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:08:00+00:00,1.15262,1.15263,1.15256,1.15256,30.0,8.199491558145354e-05,8.619911614587358e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:09:00+00:00,1.15255,1.15261,1.15255,1.15259,19.0,7.099745779081228e-05,8.432775070689484e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:10:00+00:00,1.15259,1.1526,1.15258,1.15259,22.0,4.5498728895582675e-05,7.973291137071329e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:11:00+00:00,1.15259,1.15259,1.15256,1.15258,24.0,3.7749364447889606e-05,7.618056055853353e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:12:00+00:00,1.15258,1.15258,1.15257,1.15258,13.0,2.387468222397756e-05,7.14533776615001e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:13:00+00:00,1.15258,1.15263,1.15257,1.15259,32.0,4.193734111207429e-05,7.063527925711945e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:14:00+00:00,1.15258,1.15258,1.15242,1.15243,37.0,0.00010596867055603889,7.77327593101826e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:15:00+00:00,1.15243,1.15244,1.15235,1.15239,41.0,9.79843352780922e-05,7.86089907880371e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:16:00+00:00,1.1524,1.15243,1.15232,1.15234,39.0,0.00010399216763918437,8.085120573176848e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:17:00+00:00,1.15236,1.15236,1.15234,1.15235,44.0,6.199608381976872e-05,7.650469103666738e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:18:00+00:00,1.15235,1.15249,1.15235,1.15249,61.0,0.00010099804191000987,8.104007024835193e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:19:00+00:00,1.15249,1.1525,1.15243,1.15244,33.0,8.54990209551232e-05,8.025149380205799e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:20:00+00:00,1.15244,1.15247,1.15237,1.15239,120.0,9.274951047777815e-05,8.166210138765621e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:21:00+00:00,1.15239,1.15252,1.15239,1.1525,61.0,0.00011137475523898183,8.511480843140831e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:22:00+00:00,1.1525,1.15254,1.15247,1.15252,69.0,9.068737761949817e-05,8.403517925773732e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:23:00+00:00,1.15252,1.15252,1.15228,1.15241,116.0,0.0001653436888098691,9.517552359648752e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:24:00+00:00,1.15241,1.15253,1.15235,1.15253,80.0,0.00017267184440508007,0.00010123441476818777,0.0,0.0,0.0,,0,idle
2025-11-19 21:25:00+00:00,1.15253,1.1526,1.15251,1.15257,53.0,0.0001313359222027238,0.00010043195657048633,0.0,0.0,0.0,,0,idle
2025-11-19 21:26:00+00:00,1.15258,1.15261,1.15254,1.15258,69.0,0.00010066796110148017,9.825824538689706e-05,0.0,0.0,0.0,,0,idle
2025-11-19 21:27:00+00:00,1.15259,1.15272,1.15258,1.15271,67.0,0.0001203339805508656,0.00010123979928785092,0.0,0.0,0.0,,0,idle
2025-11-19 21:28:00+00:00,1.1527,1.15276,1.15267,1.15272,63.0,0.00010516699027550556,0.00010043695648158625,0.0,0.0,0.0,,0,idle
2025-11-19 21:29:00+00:00,1.15273,1.15281,1.15261,1.15276,63.0,0.00015258349513785278,0.00010754860244720152,0.0,0.0,0.0,,0,idle
2025-11-19 21:30:00+00:00,1.15276,1.15282,1.15272,1.15275,75.0,0.0001262917475690319,0.00010700941655813078,0.0,0.0,0.0,,0,idle
2025-11-19 21:31:00+00:00,1.15276,1.15293,1.15276,1.15291,54.0,0.00015314587378455045,0.00011222302966112636,0.0,0.0,0.0,,0,idle
2025-11-19 21:32:00+00:00,1.15292,1.15317,1.1529,1.15316,132.0,0.00021157293689238248,0.0001234928132567755,0.0,0.0,0.0,,0,idle
2025-11-19 21:33:00+00:00,1.15316,1.15329,1.15315,1.15327,98.0,0.00017578646844631677,0.00012467189802416664,0.0,0.0,0.0,,0,idle
2025-11-19 21:34:00+00:00,1.15327,1.15356,1.15326,1.15356,92.0,0.0002378932342232529,0.00013719533387959683,0.0,0.0,0.0,,0,idle
2025-11-19 21:35:00+00:00,1.15355,1.15356,1.1535,1.15354,64.0,0.00014894661711171194,0.00013168138145963783,0.0,0.0,0.0,,0,idle
2025-11-19 21:36:00+00:00,1.15354,1.1537,1.15353,1.15368,97.0,0.00015947330855596874,0.0001344184256411084,0.0,0.0,0.0,,0,idle
2025-11-19 21:37:00+00:00,1.15369,1.15369,1.15345,1.15361,77.0,0.00019973665427810438,0.00014195996666676065,0.0,0.0,0.0,,0,idle
2025-11-19 21:38:00+00:00,1.15361,1.1537,1.15361,1.15368,70.0,0.00014486832713912496,0.00013824854047628815,0.0,0.0,0.0,,0,idle
2025-11-19 21:39:00+00:00,1.15368,1.1537,1.15359,1.1536,31.0,0.00012743416356970075,0.00013623078758514447,0.0,0.0,0.0,,0,idle
2025-11-19 21:40:00+00:00,1.15361,1.15364,1.1536,1.15361,18.0,8.37170817849814e-05,0.00012935715990051002,0.0,0.0,0.0,,0,idle
2025-11-19 21:41:00+00:00,1.15362,1.15362,1.15356,1.15356,23.0,7.185854089268724e-05,0.00012440307705050168,0.0,0.0,0.0,,0,idle
2025-11-19 21:42:00+00:00,1.15357,1.1536,1.15356,1.15358,29.0,5.592927044647464e-05,0.00011837428583262741,0.0,0.0,0.0,,1,probe
2025-11-19 21:43:00+00:00,1.1536,1.15362,1.15357,1.15361,15.0,5.2964635223401105e-05,0.00011349040827317742,2.999999999997449,0.0,2.999999999997449,,1,probe
2025-11-19 21:44:00+00:00,1.15361,1.15362,1.1535,1.15354,42.0,8.648231761187158e-05,0.00011395537911083204,-4.000000000004,0.0,-4.000000000004,,1,probe
2025-11-19 21:45:00+00:00,1.15353,1.15362,1.15342,1.15361,71.0,0.00014324115880614681,0.00012010142346008848,15.399999999998748,0.0,15.399999999998748,,2,laddering
2025-11-19 21:46:00+00:00,1.15362,1.15367,1.15357,1.15366,43.0,0.00012162057940317892,0.00011866560749866867,25.399999999975442,0.0,25.399999999975442,,2,laddering
2025-11-19 21:47:00+00:00,1.15367,1.15367,1.1536,1.1536,34.0,9.581028970170774e-05,0.00011518949267735209,13.399999999985646,0.0,13.399999999985646,,2,laddering
2025-11-19 21:48:00+00:00,1.15361,1.15384,1.1536,1.15379,76.0,0.00016790514485097387,0.00012410452891470122,50.400000000005996,19.999999999997797,30.4000000000082,-0.5200000000005773,1,laddering
2025-11-19 21:49:00+00:00,1.15379,1.15382,1.15375,1.1538,50.0,0.0001189525724256052,0.00012023991970652518,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:50:00+00:00,1.15379,1.1538,1.1536,1.1537,108.0,0.0001594762862129026,0.00012593706829893054,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:51:00+00:00,1.1537,1.15373,1.1537,1.15371,25.0,9.473814310654957e-05,0.00011908442056330669,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:52:00+00:00,1.15371,1.15372,1.15369,1.15369,43.0,6.236907155337306e-05,0.00011272124766594169,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:53:00+00:00,1.15369,1.15375,1.15368,1.15369,49.0,6.61845357768048e-05,0.00010966972997553419,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:54:00+00:00,1.1537,1.15371,1.15367,1.15369,117.0,5.3092267888533424e-05,0.00010469332069158617,39.999999999995595,39.999999999995595,0.0,1.0,0,laddering
2025-11-19 21:55:00+00:00,1.15369,1.15372,1.15356,1.15363,137.0,0.00010654613394445774,0.00010864379778507159,45.96807507766254,39.999999999995595,5.968075077666946,0.8507981230583099,1,laddering
2025-11-19 21:56:00+00:00,1.15363,1.15366,1.15357,1.15366,116.0,9.827306697230163e-05,0.00010731209794329115,48.96807507765999,39.999999999995595,8.968075077664395,0.7757981230583655,1,laddering
2025-11-19 21:57:00+00:00,1.15365,1.15375,1.15364,1.15375,139.0,0.00010413653348628909,0.00010750409094736155,57.96807507767454,39.999999999995595,17.968075077678947,0.5507981230579768,1,laddering
2025-11-19 21:58:00+00:00,1.15374,1.15384,1.15367,1.1538,192.0,0.00013706826674325732,0.00011196808445113754,59.99999999999339,59.99999999999339,0.0,1.0,0,laddering
2025-11-19 21:59:00+00:00,1.1538,1.15382,1.15368,1.1537,244.0,0.00013853413337175418,0.00011397036413321708,59.99999999999339,59.99999999999339,0.0,1.0,0,laddering
2025-11-19 22:00:00+00:00,1.15324,1.1537,1.15298,1.1537,5.0,0.0004292670666860151,0.00015725819526657842,74.05796483923588,59.99999999999339,14.057964839242487,0.7657005860125994,1,laddering
2025-11-19 22:02:00+00:00,1.15373,1.15373,1.15373,1.15373,1.0,0.0002296335333429948,0.0001481683241761067,77.05796483923334,59.99999999999339,17.057964839239936,0.7157005860126364,1,laddering
2025-11-19 22:05:00+00:00,1.15375,1.15379,1.15375,1.15379,12.0,0.0001448167666715829,0.00014187058673496844,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:06:00+00:00,1.15378,1.15378,1.15378,1.15378,1.0,7.740838333582421e-05,0.00013245125911104678,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:07:00+00:00,1.15376,1.15377,1.15375,1.15375,13.0,5.370419166789935e-05,0.0001251333120316845,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:08:00+00:00,1.15375,1.15375,1.15375,1.15375,3.0,2.6852095834060698e-05,0.00011619521831515146,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:09:00+00:00,1.15376,1.15378,1.15375,1.15378,8.0,2.8426047917128617e-05,0.0001100384170069404,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:10:00+00:00,1.15377,1.15379,1.15373,1.15374,14.0,4.421302395876084e-05,0.0001064642443636156,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:11:00+00:00,1.15373,1.15374,1.15373,1.15374,8.0,2.71065119795242e-05,9.957394119480645e-05,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:12:00+00:00,1.15374,1.1538,1.15374,1.1538,10.0,4.3553255989847614e-05,9.674723110947535e-05,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:13:00+00:00,1.1538,1.1538,1.15374,1.15375,13.0,5.177662799500932e-05,9.412242888738218e-05,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:14:00+00:00,1.15375,1.15375,1.15374,1.15375,6.0,3.088831399764844e-05,8.811368396687542e-05,79.99999999999119,79.99999999999119,0.0,1.0,0,laddering
2025-11-19 22:15:00+00:00,1.15378,1.15378,1.15367,1.15367,17.0,7.044415699896249e-05,8.96769922549755e-05,77.5999999999888,79.99999999999119,-2.4000000000024,0.9699999999999668,1,laddering
2025-11-19 22:16:00+00:00,1.15367,1.15367,1.15366,1.15366,7.0,4.022207849962502e-05,8.39857785224978e-05,76.39999999997649,79.99999999999119,-3.6000000000147026,0.9549999999998112,2,laddering
2025-11-19 22:17:00+00:00,1.15367,1.15367,1.15366,1.15366,8.0,2.511103924995629e-05,7.870108005662564e-05,76.39999999997649,79.99999999999119,-3.6000000000147026,0.9549999999998112,2,laddering
2025-11-19 22:18:00+00:00,1.15366,1.15366,1.15365,1.15366,7.0,1.75555196250109e-05,7.379386005258563e-05,76.79999999996579,79.99999999999119,-3.2000000000254047,0.9599999999996781,3,laddering
2025-11-19 22:19:00+00:00,1.15367,1.15368,1.15366,1.15367,7.0,1.8777759812681983e-05,6.995144147742616e-05,79.79999999998543,79.99999999999119,-0.20000000000575113,0.9974999999999278,3,laddering
2025-11-19 22:20:00+00:00,1.15367,1.15371,1.15367,1.15371,9.0,2.9388879906472016e-05,6.781205280048586e-05,91.79999999999744,79.99999999999119,11.80000000000625,0.8524999999999057,3,laddering
2025-11-19 22:21:00+00:00,1.15371,1.15376,1.1537,1.15375,10.0,4.4694439953321525e-05,6.725404902903481e-05,103.80000000000945,79.99999999999119,23.80000000001825,0.7024999999997391,3,laddering
2025-11-19 22:22:00+00:00,1.15375,1.15376,1.15375,1.15376,13.0,2.734721997669352e-05,6.316447409839415e-05,106.79999999996248,79.99999999999119,26.79999999997129,0.665000000000322,3,laddering
2025-11-19 22:23:00+00:00,1.15376,1.15376,1.15376,1.15376,6.0,1.3673609988457782e-05,5.8652725948524716e-05,106.79999999996248,79.99999999999119,26.79999999997129,0.665000000000322,3,laddering
2025-11-19 22:24:00+00:00,1.15376,1.15376,1.15375,1.15376,6.0,1.1836804994261647e-05,5.517753123792049e-05,106.79999999996248,79.99999999999119,26.79999999997129,0.665000000000322,3,laddering
